,lat,lon,lightning_time
32,12.287938584294125,120.4638881567671,2020-05-15 18:34:25
33,13.938532683936046,112.87154653097059,2020-05-15 18:34:25
34,12.423365411325449,118.02005125661344,2020-05-15 18:34:25
35,12.026249859029008,119.4785076312296,2020-05-15 18:34:25
36,11.992000458535394,121.94028659408185,2020-05-15 18:34:25
37,12.044687152841355,121.63588626785688,2020-05-15 18:34:25
38,12.03851142092335,121.58640466244636,2020-05-15 18:34:25
39,11.598645421500676,121.11933770793496,2020-05-15 18:34:25
40,11.532137114349215,121.18222414107976,2020-05-15 18:34:25
41,11.485308672654575,121.2189738521536,2020-05-15 18:34:25
42,12.995231412722035,120.88627741498289,2020-05-15 18:34:25
43,12.843353745336884,120.3542464223301,2020-05-15 18:34:25
44,12.730701197127217,120.37773162005567,2020-05-15 18:34:25
45,12.273283821216724,120.64000231141334,2020-05-15 18:34:25
46,12.066780024853601,120.74290310410073,2020-05-15 18:34:25
47,11.943347510101368,120.80026878971051,2020-05-15 18:34:25
48,11.214313973031366,121.87745521594894,2020-05-15 18:39:15
49,11.209998479268506,121.87183618981481,2020-05-15 18:39:15
50,11.287603366335333,121.77376732504223,2020-05-15 18:39:15
51,11.283241100316104,121.76615478695999,2020-05-15 18:39:15
52,11.329376863374193,121.71647961032482,2020-05-15 18:39:15
53,11.325074542409212,121.70764114362862,2020-05-15 18:39:15
54,11.136167376748318,121.99326154197436,2020-05-15 18:39:15
55,11.132125828131485,121.98952345296729,2020-05-15 18:39:15
56,12.940613759467224,120.22895368782729,2020-05-15 18:39:17
57,12.783473066572984,120.33720434826846,2020-05-15 18:39:17
58,12.914885793300765,120.25045977715521,2020-05-15 18:39:17
59,12.944921111835102,120.2251083455396,2020-05-15 18:39:17
60,12.876509275416296,120.22423926943532,2020-05-15 18:39:17
61,2.5075814804420133,112.18683714459189,2020-05-15 18:59:55
62,5.695552795504824,114.87539683864915,2020-05-15 18:59:55
63,6.441806878103094,115.50506367150166,2020-05-15 18:59:55
64,1.7090082910438014,111.29138528591079,2020-05-15 18:59:55
65,5.460250909524973,114.51979323052291,2020-05-15 18:59:55
66,6.29618281373989,115.2392712350921,2020-05-15 18:59:55
67,1.40141979777286,110.94099399450374,2020-05-15 18:59:55
68,5.3735789421519655,114.38475079991099,2020-05-15 18:59:55
69,6.243477301534256,115.13893555348363,2020-05-15 18:59:55
70,-0.2544911051923009,108.94352967110967,2020-05-15 18:59:55
71,4.909223034296588,113.59141933538069,2020-05-15 18:59:55
72,5.96925678472256,114.54772991014295,2020-05-15 18:59:55
73,0.3299010982152595,109.68310735195519,2020-05-15 18:59:55
74,5.07960760358344,113.90226549728715,2020-05-15 18:59:55
75,6.068332735476844,114.78103553854979,2020-05-15 18:59:55
76,4.350627211443225,114.1948714295354,2020-05-15 18:59:55
77,6.322368797117491,115.76759842465006,2020-05-15 18:59:55
78,6.848643554183113,116.18827287018405,2020-05-15 18:59:55
79,4.055588424090502,113.87814924155293,2020-05-15 18:59:55
80,6.212213147324604,115.61546383006586,2020-05-15 18:59:55
81,6.775086982100888,116.06974810795188,2020-05-15 18:59:55
82,3.5334805549343855,113.31343444850143,2020-05-15 18:59:55
83,6.027266505007219,115.35590175531948,2020-05-15 18:59:55
84,6.653592763074016,115.86958293316549,2020-05-15 18:59:55
85,2.7278878615920803,112.4308158617199,2020-05-15 18:59:55
86,5.763669478321702,114.97583666655808,2020-05-15 18:59:55
87,6.484668039834972,115.58068348663599,2020-05-15 18:59:55
88,8.988456183598899,118.76080619792026,2020-05-15 19:44:59
89,9.04449686025098,118.79445155980821,2020-05-15 19:44:59
90,9.084530873019062,118.81831211600628,2020-05-15 19:44:59
91,9.103721110269708,118.82970096114242,2020-05-15 19:44:59
92,8.814454777382222,118.65420778418145,2020-05-15 19:44:59
93,8.921497432118606,118.72019625960169,2020-05-15 19:44:59
94,12.86848681495897,119.78154747133499,2020-05-15 19:49:43
95,12.618779688157986,120.41538539801485,2020-05-15 19:49:43
96,12.909254695076925,119.70370304898137,2020-05-15 19:49:43
97,12.629074315931632,120.41125821972335,2020-05-15 19:49:43
98,12.851374289763129,119.81420959455437,2020-05-15 19:49:43
99,12.614357633440989,120.41719615684721,2020-05-15 19:49:43
100,13.18614239420998,119.81544279025161,2020-05-15 19:49:43
101,12.944408058695728,120.35475905266765,2020-05-15 19:49:43
102,13.224690528018016,119.8005863252468,2020-05-15 19:49:43
103,12.973486021975106,120.36440280130404,2020-05-15 19:49:43
104,13.166680649335717,119.82622790759979,2020-05-15 19:49:43
105,12.931010133782365,120.35184143912613,2020-05-15 19:49:43
106,11.820938332929899,121.11184582148559,2020-05-15 19:49:43
107,11.759090904997858,120.87816681500465,2020-05-15 19:49:43
108,11.762743617748725,121.20182662747027,2020-05-15 19:49:43
109,11.693757093024225,120.90562842106989,2020-05-15 19:49:43
110,11.847513781804196,121.07263799682175,2020-05-15 19:49:43
111,11.788125862466487,120.86573297646655,2020-05-15 19:49:43
112,11.919290069183845,120.93765708017258,2020-05-15 19:49:43
113,11.862216303193128,120.83367430564871,2020-05-15 19:49:43
114,11.86095830234585,121.01843397532235,2020-05-15 19:49:43
115,11.801488990038104,120.86030513709474,2020-05-15 19:49:43
116,11.94544143424315,120.90321054465682,2020-05-15 19:49:43
117,11.889003440908771,120.82172443862535,2020-05-15 19:49:43
118,11.971884034265003,120.84851578422405,2020-05-15 19:49:43
119,11.913903752861497,120.8106808244074,2020-05-15 19:49:43
120,11.914443540936745,120.92295242566041,2020-05-15 19:49:43
121,11.855904069606526,120.83666311463865,2020-05-15 19:49:43
122,11.997397582395507,120.81715299540616,2020-05-15 19:49:43
123,11.939396194717675,120.79907249009331,2020-05-15 19:49:43
124,12.27485510702192,120.38477899125041,2020-05-15 19:49:43
125,12.18090198808032,120.68394476541825,2020-05-15 19:49:43
126,12.234449260694163,120.40829043547728,2020-05-15 19:49:43
127,12.141112018813459,120.70395452334236,2020-05-15 19:49:43
128,12.291980731890163,120.37607359175695,2020-05-15 19:49:43
129,12.198108737147676,120.67518592800059,2020-05-15 19:49:43
130,12.604823480733558,119.9815536372879,2020-05-15 19:49:43
131,12.445019604807165,120.54287200825839,2020-05-15 19:49:43
132,12.600989195273087,119.93885560475735,2020-05-15 19:49:43
133,12.428713786558475,120.5523496503826,2020-05-15 19:49:43
134,12.606326124974942,119.99984313847983,2020-05-15 19:49:43
135,12.452001859670471,120.5387881738575,2020-05-15 19:49:43
136,12.67105908322253,119.91716517250256,2020-05-15 19:49:43
137,12.498784356268267,120.51168168730071,2020-05-15 19:49:43
138,12.675716448979244,119.86308957325718,2020-05-15 19:49:43
139,12.48765237531876,120.51842471105762,2020-05-15 19:49:43
140,12.669059391550775,119.9399643304829,2020-05-15 19:49:43
141,12.503548089374682,120.50878304731341,2020-05-15 19:49:43
142,12.779865779561817,119.82933512594559,2020-05-15 19:49:43
143,12.591089934340026,120.45559246800582,2020-05-15 19:49:43
144,12.79804963090163,119.76125961792718,2020-05-15 19:49:43
145,12.58887335294083,120.45717076061841,2020-05-15 19:49:43
146,12.772279677245876,119.85773216038501,2020-05-15 19:49:43
147,12.592039120551334,120.45491611101498,2020-05-15 19:49:43
148,11.137369210920884,121.17878802685765,2020-05-15 19:50:04
149,11.137847100514232,121.17099011595047,2020-05-15 19:50:04
150,11.137875597803964,121.15833035667227,2020-05-15 19:50:04
151,11.5185096708637,122.46987118649642,2020-05-15 19:50:04
152,11.488098954925533,122.5019678925789,2020-05-15 19:50:04
153,11.48398029039685,122.50584414439663,2020-05-15 19:50:04
154,11.424737930365374,122.55231375685258,2020-05-15 19:50:04
155,11.41895891381241,122.55606062864783,2020-05-15 19:50:04
156,11.317112783146428,122.41669169350106,2020-05-15 19:50:04
157,11.317903695823265,122.4263244553938,2020-05-15 19:50:04
158,11.318827959996923,122.44193976851261,2020-05-15 19:50:04
159,11.499514193897603,122.49304005874114,2020-05-15 19:50:04
160,11.467762125663398,122.52526684769478,2020-05-15 19:50:04
161,11.463498368144691,122.5291271042236,2020-05-15 19:50:04
162,11.402933343648023,122.57474808278761,2020-05-15 19:50:04
163,11.397092035272458,122.57836321744611,2020-05-15 19:50:04
164,11.305180959733935,122.4751548556452,2020-05-15 19:50:04
165,11.305379880947768,122.48613701074305,2020-05-15 19:50:04
166,11.305343181234349,122.50376196439294,2020-05-15 19:50:04
167,11.437507313848677,122.57700698589025,2020-05-15 19:50:04
168,11.402473139369206,122.60784642759972,2020-05-15 19:50:04
169,11.397880214928712,122.6114287731904,2020-05-15 19:50:04
170,11.334910414329848,122.65149193664047,2020-05-15 19:50:04
171,11.329032773535985,122.65444746200244,2020-05-15 19:50:04
172,11.130523050816539,121.13638007046612,2020-05-15 19:50:04
173,11.130808845589794,121.12904877238206,2020-05-15 19:50:04
174,11.130512420486578,121.1171669985044,2020-05-15 19:50:04
175,11.500358473065909,122.49185503448868,2020-05-15 19:50:04
176,11.467973839504786,122.52465243807328,2020-05-15 19:50:04
177,11.463580640351665,122.52862728313667,2020-05-15 19:50:04
178,11.4002677278757,122.57640629492482,2020-05-15 19:50:04
179,11.394085276895929,122.58025966757333,2020-05-15 19:50:04
180,11.314276670391997,122.48857583703648,2020-05-15 19:50:04
181,11.31425203714739,122.49747388257671,2020-05-15 19:50:04
182,11.313888973133992,122.51187576991876,2020-05-15 19:50:04
183,11.480317066719913,122.51746401389218,2020-05-15 19:50:04
184,11.446399838196477,122.55046185864704,2020-05-15 19:50:04
185,11.441838497071068,122.55442625848924,2020-05-15 19:50:04
186,11.376949838107642,122.6013427035261,2020-05-15 19:50:04
187,11.370688378070412,122.60505444254458,2020-05-15 19:50:04
188,11.298887929732494,122.55966261073942,2020-05-15 19:50:04
189,11.298174012323372,122.56972964602744,2020-05-15 19:50:04
190,11.296705178076778,122.58584397419466,2020-05-15 19:50:04
191,11.41478356634238,122.60987814066111,2020-05-15 19:50:04
192,11.37700746408155,122.64164495393743,2020-05-15 19:50:04
193,11.372050614658527,122.64533686846323,2020-05-15 19:50:04
194,11.304097244977534,122.68643666367554,2020-05-15 19:50:04
195,11.2977632497077,122.68943475744655,2020-05-15 19:50:04
196,10.926366233808416,122.45521522743651,2020-05-15 20:04:27
197,10.932202217356,122.48588415605539,2020-05-15 20:04:27
198,10.929688813880936,122.47463242823754,2020-05-15 20:04:27
199,10.927798532315073,122.46446802577455,2020-05-15 20:04:27
200,10.92719104719086,122.46074950688916,2020-05-15 20:04:27
201,12.389936336598794,120.39209011149353,2020-05-15 20:08:18
202,11.085446751193778,122.60808812672528,2020-05-15 20:08:18
203,11.087280232736113,122.58915733855491,2020-05-15 20:08:18
204,11.11485077375724,122.44777676127217,2020-05-15 20:08:18
205,11.302748337768904,122.64398805397845,2020-05-15 20:09:37
206,12.157752643164116,121.8363571732717,2020-05-15 20:09:37
207,12.216633109986418,121.7750683454104,2020-05-15 20:09:37
208,13.294260737420018,120.53468397064813,2020-05-15 20:09:37
209,11.348517671951782,122.62720576302435,2020-05-15 20:09:37
210,12.375832337653833,121.48023098430318,2020-05-15 20:09:37
211,12.44043112313824,121.4005953761442,2020-05-15 20:09:37
212,12.96271465036736,120.15105205789223,2020-05-15 20:09:37
213,11.314481497793732,122.64028038041758,2020-05-15 20:09:37
214,12.219522750675196,121.7482684075897,2020-05-15 20:09:37
215,12.280806755021075,121.68175177785568,2020-05-15 20:09:37
216,13.304952427170747,120.44250366928952,2020-05-15 20:09:37
217,11.28876029264292,122.64790151975691,2020-05-15 20:09:37
218,12.08138718132821,121.93630744128322,2020-05-15 20:09:37
219,12.136829092280237,121.88136039408033,2020-05-15 20:09:37
220,13.25640035669636,120.66375311159209,2020-05-15 20:09:37
221,11.35657118956652,122.62357515364756,2020-05-15 20:09:37
222,12.405518014091399,121.4164898540534,2020-05-15 20:09:37
223,12.46990608692937,121.33453530928219,2020-05-15 20:09:37
224,12.945167170913464,120.15892500253028,2020-05-15 20:09:37
225,12.649425935507608,120.3867951036938,2020-05-15 20:09:42
226,12.684469431795037,120.33582099108762,2020-05-15 20:09:42
227,12.690135593244364,120.32859567444538,2020-05-15 20:09:42
228,12.711156295722276,120.30791388884319,2020-05-15 20:09:42
229,12.717315260861994,120.30697251353368,2020-05-15 20:09:42
230,12.569416724731184,120.52141664933211,2020-05-15 20:09:42
231,12.317995899754578,120.64605996521556,2020-05-15 20:09:42
232,12.407867853503461,120.55641871251345,2020-05-15 20:09:42
233,12.425785878472567,120.53969920678219,2020-05-15 20:09:42
234,12.513088797025858,120.46445852095741,2020-05-15 20:09:42
235,12.556215919753043,120.4316023061159,2020-05-15 20:09:42
236,12.170723789499675,120.81156432116006,2020-05-15 20:09:42
237,12.30757647613639,120.61943926641251,2020-05-15 20:09:42
238,12.397456944356705,120.57074999632356,2020-05-15 20:09:42
239,12.415383258902118,120.5607679434272,2020-05-15 20:09:42
240,12.503287201734906,120.51035173833168,2020-05-15 20:09:42
241,12.547357326570655,120.48405671802341,2020-05-15 20:09:42
242,12.158206589642127,120.6959255663178,2020-05-15 20:09:42
243,12.313739542852346,120.66524807627172,2020-05-15 20:09:42
244,12.40273770304293,120.57720141864377,2020-05-15 20:09:42
245,12.420482885033465,120.56077468618173,2020-05-15 20:09:42
246,12.506966507811029,120.48680517106175,2020-05-15 20:09:42
247,12.549712833671123,120.45446005949537,2020-05-15 20:09:42
248,12.167863718783508,120.82781617183792,2020-05-15 20:09:42
249,12.319805432544428,120.65472184880798,2020-05-15 20:09:42
250,12.409080215772548,120.56714068630544,2020-05-15 20:09:42
251,12.426854726766976,120.55086010067049,2020-05-15 20:09:42
252,12.51332939664647,120.47789621713491,2020-05-15 20:09:42
253,12.55596073130988,120.44625188401295,2020-05-15 20:09:42
254,12.173117109827501,120.81734490268872,2020-05-15 20:09:42
255,12.31205616111967,120.64668626863659,2020-05-15 20:09:42
256,12.400795893826881,120.55898537683225,2020-05-15 20:09:42
257,12.418466361938556,120.54268352605186,2020-05-15 20:09:42
258,12.504451761248077,120.46962506494867,2020-05-15 20:09:42
259,12.54685549442101,120.43793779978978,2020-05-15 20:09:42
260,12.166274724693949,120.8095679183773,2020-05-15 20:09:42
261,12.301621823684382,120.62507904570894,2020-05-15 20:09:42
262,12.39051635434199,120.57676268674003,2020-05-15 20:09:42
263,12.408232808073759,120.56686028971001,2020-05-15 20:09:42
264,12.495038952442957,120.51686320717772,2020-05-15 20:09:42
265,12.538512761039378,120.49079794103035,2020-05-15 20:09:42
266,12.153666170879763,120.70103076434468,2020-05-15 20:09:42
267,12.307837201488894,120.66587554764106,2020-05-15 20:09:42
268,12.395723247042696,120.5797241718991,2020-05-15 20:09:42
269,12.41322543316491,120.56370512358836,2020-05-15 20:09:42
270,12.498416393729116,120.49186488866405,2020-05-15 20:09:42
271,12.540453183313588,120.46066013248384,2020-05-15 20:09:42
272,12.16342864277712,120.82587635061714,2020-05-15 20:09:42
273,2.870994343585153,111.77912036442092,2020-05-15 20:09:43
274,-47.07562622218393,68.12554423362599,2020-05-15 20:09:43
275,17.201075461271103,124.48837712684076,2020-05-15 20:09:43
276,17.04152255230906,124.34664124546771,2020-05-15 20:09:43
277,2.8492479481036526,111.74590260884088,2020-05-15 20:09:43
278,-35.20123105018865,78.68911357999605,2020-05-15 20:09:43
279,17.052608874717407,124.39341349247775,2020-05-15 20:09:43
280,16.89828008701147,124.25567790310743,2020-05-15 20:09:43
281,2.8033191350534707,111.6744715803352,2020-05-15 20:09:43
282,-11.693235785671277,99.72134466574062,2020-05-15 20:09:43
283,16.7277281146969,124.1841921834025,2020-05-15 20:09:43
284,16.58469265633221,124.05516725556186,2020-05-15 20:09:43
285,3.041601275101584,112.02052856038654,2020-05-15 20:09:43
286,-21.31695788880461,91.36038706567342,2020-05-15 20:09:43
287,17.643999214747964,124.54899460156139,2020-05-15 20:09:43
288,17.47296163535293,124.40191763860821,2020-05-15 20:09:43
289,4.295750143291571,113.38895922327038,2020-05-15 20:09:43
290,6.79005378217812,115.73840093647323,2020-05-15 20:09:43
291,11.786288515065621,119.49474991547436,2020-05-15 20:09:43
292,11.79394533004347,119.49646431299959,2020-05-15 20:09:43
293,12.95844762667556,120.21161503135747,2020-05-15 20:09:44
294,12.92804666027753,120.23937047946272,2020-05-15 20:09:44
295,12.89664329436575,120.26441941075662,2020-05-15 20:09:44
296,12.890525113605444,120.26898450845025,2020-05-15 20:09:44
297,12.833629517129042,120.30777841554428,2020-05-15 20:09:44
298,12.999334659689863,120.02869704749106,2020-05-15 20:09:44
299,12.970014850179123,120.05386383309454,2020-05-15 20:09:44
300,12.939878459324554,120.07756262867049,2020-05-15 20:09:44
301,12.93401491086485,120.08198377215709,2020-05-15 20:09:44
302,12.879485913888221,120.12088281955356,2020-05-15 20:09:44
303,11.041435397380297,122.5475309243644,2020-05-15 20:11:09
304,12.725255782682439,120.46736890338991,2020-05-15 20:11:44
305,12.934043971873857,120.2013873400362,2020-05-15 20:14:19
306,12.873287648386523,120.22434164787468,2020-05-15 20:14:19
307,12.869181662168156,120.22599228524824,2020-05-15 20:14:19
308,12.845410439168012,120.23573681730662,2020-05-15 20:14:19
309,12.83735721873012,120.23910524194348,2020-05-15 20:14:19
310,12.82493174852754,120.24436345835937,2020-05-15 20:14:19
311,12.821070509216058,120.24601190094762,2020-05-15 20:14:19
312,12.53953598080544,120.50017674547863,2020-05-15 20:19:12
313,12.540728291828065,120.50327219605842,2020-05-15 20:19:12
314,12.541152864343584,120.50435809792397,2020-05-15 20:19:12
315,12.550497868877212,120.5265223600184,2020-05-15 20:19:12
316,12.612253345597964,120.58076544002677,2020-05-15 20:19:12
317,12.511607098528216,120.45223309898128,2020-05-15 20:19:12
318,12.511674368474651,120.45396545608034,2020-05-15 20:19:12
319,12.511701660821831,120.45457305932345,2020-05-15 20:19:12
320,12.512662952060044,120.46696787547268,2020-05-15 20:19:12
321,12.513943686528894,120.47679800764982,2020-05-15 20:19:12
322,10.763192371314346,122.66190119183489,2020-05-15 20:29:42
323,16.534402890274578,117.81608398230492,2020-05-15 20:29:42
324,10.775870021460392,122.62721467918863,2020-05-15 20:29:42
325,12.31792294760362,120.76449233318931,2020-05-15 20:29:42
326,10.740909131666186,122.59361923772622,2020-05-15 20:29:42
327,10.998009561133898,121.74427050541647,2020-05-15 20:29:42
328,10.705968971549275,122.58184575573819,2020-05-15 20:29:42
329,10.718377405157312,121.95473954120891,2020-05-15 20:29:42
330,11.087982365927298,122.30413803090912,2020-05-15 20:29:42
331,10.58768693635302,122.04539974794682,2020-05-15 20:29:42
332,10.99321093939437,122.31972782379863,2020-05-15 20:29:42
333,10.471111764988718,122.13330280585309,2020-05-15 20:29:42
334,10.934619827396194,122.32987066528028,2020-05-15 20:29:42
335,10.411118458035418,122.17861405398065,2020-05-15 20:29:42
336,10.796600077547076,122.70857218996876,2020-05-15 20:29:42
337,11.21266753246995,121.2564551555405,2020-05-15 20:29:42
338,11.372256523456441,122.65649485600159,2020-05-15 20:29:42
339,12.44701081913513,120.964441690319,2020-05-15 20:29:42
340,11.161000507118985,122.68662962770429,2020-05-15 20:29:42
341,10.156040035832746,123.43322816698469,2020-05-15 20:29:42
342,11.043212009734066,122.69326797050742,2020-05-15 20:29:42
343,9.670616006410569,123.4414968793636,2020-05-15 20:29:42
344,10.93996713059845,122.6951671172558,2020-05-15 20:29:42
345,9.597966062177136,123.29207395859173,2020-05-15 20:29:42
346,10.839413834787798,122.69407103917318,2020-05-15 20:29:42
347,9.608505562781858,123.1554582727052,2020-05-15 20:29:42
348,10.77737014770257,122.6920828082004,2020-05-15 20:29:42
349,9.627547954889224,123.08304142428136,2020-05-15 20:29:42
350,10.785978108191472,122.67673230835832,2020-05-15 20:29:42
351,11.365402987506116,121.15533345967464,2020-05-15 20:29:42
352,11.371783589518888,122.67825200103731,2020-05-15 20:29:42
353,12.547238230489427,120.74689628834989,2020-05-15 20:29:42
354,11.158746352919842,122.7259014726842,2020-05-15 20:29:42
355,10.676372403835785,123.17884043295976,2020-05-15 20:29:42
356,11.03794445753261,122.73777979252402,2020-05-15 20:29:42
357,9.73841706421291,123.57347104616935,2020-05-15 20:29:42
358,10.931535813535312,122.74237373258865,2020-05-15 20:29:42
359,9.52972084622047,123.4787065200563,2020-05-15 20:29:42
360,10.827748114887982,122.74242479158531,2020-05-15 20:29:42
361,9.50639687558754,123.3281927163369,2020-05-15 20:29:42
362,10.76374743366641,122.74047628863325,2020-05-15 20:29:42
363,9.522940946907738,123.23950874117078,2020-05-15 20:29:42
364,12.389290843980291,120.59132127280301,2020-05-15 20:32:55
365,12.376500482811508,120.56962901073769,2020-05-15 20:32:55
366,12.632789766232378,120.1492343594895,2020-05-15 20:32:55
367,12.612113961383926,120.14481967392655,2020-05-15 20:32:55
368,12.550516230616353,120.45730341401367,2020-05-15 20:32:55
369,12.518182568520501,120.45102099152635,2020-05-15 20:32:55
370,12.93936224672882,119.85485340596341,2020-05-15 20:32:55
371,12.877969142558015,119.88833723078528,2020-05-15 20:32:55
372,12.771661420474786,120.34009017636357,2020-05-15 20:35:06
373,12.775657730024761,120.33698593141149,2020-05-15 20:35:06
374,12.789888672425342,120.32509427896038,2020-05-15 20:35:06
375,12.826557696083071,120.27939735552684,2020-05-15 20:35:06
376,12.705770304468025,120.38222914786762,2020-05-15 20:35:06
377,12.687011732045189,120.39205313532165,2020-05-15 20:35:06
378,12.753396710982912,120.35327978868534,2020-05-15 20:35:06
379,12.761647322065137,120.34750664060753,2020-05-15 20:35:06
380,10.594745031130515,122.37296910885746,2020-05-15 20:48:21
381,10.553458489381349,122.40486153611941,2020-05-15 20:48:21
382,10.70786341888461,122.27107135942671,2020-05-15 20:48:21
383,10.834444440015552,122.56227975701592,2020-05-15 20:48:21
384,10.719782376762474,122.6134093930881,2020-05-15 20:48:21
385,11.101415264089958,122.38922137643277,2020-05-15 20:48:21
386,10.71719074525544,122.45068750690054,2020-05-15 20:48:21
387,10.636155250966175,122.49331850666233,2020-05-15 20:48:21
388,10.919280572933548,122.30865818762727,2020-05-15 20:48:21
389,11.701252646808781,122.27694609013493,2020-05-15 20:54:46
390,11.699529503045321,122.2764058204058,2020-05-15 20:54:46
391,11.68793672470856,122.27450322775438,2020-05-15 20:54:46
392,11.6792264259867,122.27487794195783,2020-05-15 20:54:46
393,11.558756035676248,122.4370941964602,2020-05-15 20:54:46
394,11.557051896577528,122.4380791476659,2020-05-15 20:54:46
395,11.545882279095483,122.44547357941029,2020-05-15 20:54:46
396,11.537787428027785,122.45182745415624,2020-05-15 20:54:46
397,12.207602402453816,121.39645412209404,2020-05-15 20:54:46
398,12.209935593667794,121.3829916729886,2020-05-15 20:54:46
399,12.217582864097835,121.30660668744957,2020-05-15 20:54:46
400,12.211384268354067,121.27136726452187,2020-05-15 20:54:46
401,11.42536670841034,122.58297975818891,2020-05-15 20:54:46
402,11.420563503270351,122.58996697535831,2020-05-15 20:54:46
403,11.388536492273477,122.63911090129466,2020-05-15 20:54:46
404,11.364810783086956,122.6783039295189,2020-05-15 20:54:46
405,12.10869933049122,121.61101704383081,2020-05-15 20:54:46
406,12.10770452173962,121.6042252225341,2020-05-15 20:54:46
407,12.094183280042728,121.5719525408274,2020-05-15 20:54:46
408,12.07544382815712,121.565170495427,2020-05-15 20:54:46
409,11.466171288259407,122.52910387918145,2020-05-15 20:54:46
410,11.461950611686262,122.53455103035581,2020-05-15 20:54:46
411,11.43385259213806,122.57309783253555,2020-05-15 20:54:46
412,11.41307948934761,122.60407223649455,2020-05-15 20:54:46
413,11.527800628301392,122.49018329743612,2020-05-15 20:54:46
414,11.527311397207793,122.48839751070035,2020-05-15 20:54:46
415,11.524213585680098,122.47846708378931,2020-05-15 20:54:46
416,11.522086040868142,122.47310415798745,2020-05-15 20:54:46
417,11.493354533923213,122.42852770448172,2020-05-15 20:54:46
418,11.492802709112802,122.428562123583,2020-05-15 20:54:46
419,11.489315487647197,122.42977181217312,2020-05-15 20:54:46
420,11.486923467647632,122.43166065329744,2020-05-15 20:54:46
421,11.381514318300798,122.37550248232338,2020-05-15 20:54:46
422,11.377209441533486,122.38708521107282,2020-05-15 20:54:46
423,11.355574524366089,122.48515375936856,2020-05-15 20:54:46
424,11.347202121018006,122.57168436197404,2020-05-15 20:54:46
425,11.416096118434607,122.41429034559991,2020-05-15 20:54:46
426,11.415061651587067,122.41784345214653,2020-05-15 20:54:46
427,11.40874816389496,122.44307550808868,2020-05-15 20:54:46
428,11.404675398363421,122.4632761934436,2020-05-15 20:54:46
429,11.45765624340381,122.3936199209568,2020-05-15 20:54:46
430,11.454663055547472,122.39595084573088,2020-05-15 20:54:46
431,11.437656574399043,122.42647283593818,2020-05-15 20:54:46
432,11.42839248539174,122.4622270762819,2020-05-15 20:54:46
433,11.428110455024107,122.4003015663519,2020-05-15 20:54:46
434,11.427096984426695,122.40302097256186,2020-05-15 20:54:46
435,11.42087624835084,122.42276843216776,2020-05-15 20:54:46
436,11.416821794499493,122.43899462222157,2020-05-15 20:54:46
437,10.869055301488395,121.59214707854959,2020-05-15 20:54:46
438,10.981776358270949,121.89420096602494,2020-05-15 20:54:46
439,10.969636246720839,121.85549441781544,2020-05-15 20:54:46
440,10.961197495474877,121.8283866054116,2020-05-15 20:54:46
441,10.737679940340849,121.62880007642181,2020-05-15 20:54:46
442,10.981640753815853,122.16510547276309,2020-05-15 20:54:46
443,10.976610898514423,122.14912453511522,2020-05-15 20:54:46
444,10.97352863448755,122.13864110840947,2020-05-15 20:54:46
445,11.702206766775939,121.0798993951224,2020-05-15 20:54:46
446,11.67368510921132,121.32011073859638,2020-05-15 20:54:46
447,11.691882563492058,121.17442807962726,2020-05-15 20:54:46
448,11.705988681508074,121.05900486851613,2020-05-15 20:54:46
449,10.93298353015189,121.15314329031663,2020-05-15 20:54:46
